,tsne-one,tsne-two,tsne-three,gs_text34
3288,2.3907354,-4.0960226,0.10071102,Certain infectious and Parasitic Diseases
3289,2.3842976,-4.121542,0.087886006,"Pregnancy, childbirth and the puerperiu"
3290,2.3795218,-4.1463814,0.074243836,Diseases of Respiratory System
3291,2.3728836,-4.1710205,0.062360227,Diseases of the circulatory system
3292,2.3679647,-4.194827,0.04750636,"Pregnancy, childbirth and the puerperiu"
3293,2.3624032,-4.218687,0.033446416,"Pregnancy, childbirth and the puerperiu"
3294,2.3567464,-4.2420077,0.020096093,Other Defined Causes of Child Deaths
3295,2.3515592,-4.264678,0.0019751508,"Pregnancy, childbirth and the puerperiu"
3296,2.343962,-4.2869797,-0.012987997,Diseases of the circulatory system
3297,2.3387125,-4.3086724,-0.031054871,External Causes of Morbidity and Mortality
3298,2.333879,-4.3306313,-0.046962876,Birth asphyxia
3299,2.331698,-4.351411,-0.07002218,Neoplasms
3300,2.3228347,-4.372141,-0.0825751,Birth asphyxia
3301,2.3165183,-4.3921223,-0.104653105,Other Defined Causes of Child Deaths
3302,2.3103855,-4.4119034,-0.118937984,Neoplasms
3303,2.3052986,-4.430785,-0.14274617,Birth asphyxia
3304,2.2999494,-4.4490542,-0.16131707,Diseases of the Genitourinary System
3305,2.2955904,-4.4672804,-0.17991301,Neoplasms
3306,2.2904086,-4.484182,-0.20314577,Diseases of the Genitourinary System
3307,2.2838898,-4.5018396,-0.22663406,Birth asphyxia
3308,2.2778196,-4.5186057,-0.24384703,External Causes of Morbidity and Mortality
3309,2.2736514,-4.5341916,-0.27243456,"Injury, Poisoning and External Causes"
3310,2.2673135,-4.5494833,-0.29286784,Congenital malformation
3311,2.2640328,-4.564345,-0.31635296,Congenital malformation
3312,2.2584908,-4.5781946,-0.33908728,Certain infectious and Parasitic Diseases
3313,2.2512307,-4.592553,-0.3613135,Certain infectious and Parasitic Diseases
3314,2.2466178,-4.6044006,-0.3882126,"Pregnancy, childbirth and the puerperiu"
3315,2.2409344,-4.6177354,-0.40917367,Congenital malformation
3316,2.2364604,-4.629548,-0.4384674,Birth asphyxia
3317,2.234805,-4.6408257,-0.4642215,Diseases of the Genitourinary System
3318,2.226625,-4.651253,-0.48729467,External Causes of Morbidity and Mortality
3319,2.2217915,-4.6616077,-0.51375115,External Causes of Morbidity and Mortality
3320,2.2168565,-4.671515,-0.53935313,"Pregnancy, childbirth and the puerperiu"
3321,2.211856,-4.680392,-0.5659799,Other Cardiovascular Diseases
3322,2.2079923,-4.688171,-0.5916014,Birth asphyxia
3323,2.2046695,-4.6960993,-0.62042505,Diseases of Respiratory System
3324,2.198964,-4.7031755,-0.64739555,Other Defined Causes of Child Deaths
3325,2.1942284,-4.710174,-0.6748017,"Pregnancy, childbirth and the puerperiu"
3326,2.1908648,-4.715957,-0.70347023,"Endocrine, Nutritional and Metabolic Diseases"
3327,2.1859548,-4.7208667,-0.7295044,"Pregnancy, childbirth and the puerperiu"
3328,2.1815917,-4.7258663,-0.75850683,Neoplasms
3329,2.1792002,-4.730112,-0.78643936,"Pregnancy, childbirth and the puerperiu"
3330,2.1747925,-4.733469,-0.81302714,Diseases of Respiratory System
3331,2.1702988,-4.7371006,-0.84310013,External Causes of Morbidity and Mortality
3332,2.1660357,-4.739312,-0.87005866,"Endocrine, Nutritional and Metabolic Diseases"
3333,2.1623645,-4.74051,-0.89849806,Diseases of the circulatory system
3334,2.1592095,-4.742098,-0.9261358,External Causes of Morbidity and Mortality
3335,2.1552951,-4.7430887,-0.95717525,Diseases of Respiratory System
3336,2.1511035,-4.742772,-0.98581874,Other Cardiovascular Diseases
3337,2.1485286,-4.741952,-1.0146003,Diseases of Respiratory System
3338,2.144781,-4.7415867,-1.0440295,Diseases of Respiratory System
3339,2.1415102,-4.739796,-1.0732548,Diseases of Respiratory System
3340,2.138223,-4.737143,-1.1002963,Other Infectious Diseases
3341,2.1367323,-4.7354465,-1.1319258,"Injury, Poisoning and External Causes"
3342,2.1326287,-4.732447,-1.1587851,External Causes of Morbidity and Mortality
3343,2.1296294,-4.727783,-1.1874908,Diseases of the Genitourinary System
3344,2.127189,-4.7253613,-1.2168363,Other Infectious Diseases
3345,2.1239462,-4.719145,-1.2469469,Certain infectious and Parasitic Diseases
3346,2.121612,-4.7144814,-1.2739561,"Pregnancy, childbirth and the puerperiu"
3347,2.1202755,-4.708449,-1.3025663,Neoplasms
3348,2.1172042,-4.7007875,-1.3293023,External Causes of Morbidity and Mortality
3349,2.1141253,-4.6949606,-1.368603,"Pregnancy, childbirth and the puerperiu"
3350,2.1118536,-4.6878595,-1.3879548,External Causes of Morbidity and Mortality
3351,2.110266,-4.680572,-1.4178634,External Causes of Morbidity and Mortality
3352,2.1076567,-4.6712694,-1.4464437,Neoplasms
3353,2.1063325,-4.663996,-1.4751222,Diseases of Respiratory System
3354,2.1041965,-4.653999,-1.5061543,Other Infectious Diseases
3355,2.1015468,-4.645465,-1.5324873,Diseases of the Digestive System
3356,2.100552,-4.634666,-1.5587051,Diseases of the circulatory system
3357,2.0977883,-4.621988,-1.58422,External Causes of Morbidity and Mortality
3358,2.0956879,-4.6132503,-1.6160086,Certain infectious and Parasitic Diseases
3359,2.094946,-4.6015186,-1.6444539,"Endocrine, Nutritional and Metabolic Diseases"
3360,2.0952969,-4.5894356,-1.6678132,Other Non-communicable Diseases
3361,2.0914943,-4.578672,-1.6948864,Diseases of the circulatory system
3362,2.0902824,-4.5653315,-1.7282422,"Endocrine, Nutritional and Metabolic Diseases"
3363,2.0890517,-4.553159,-1.7534506,Neoplasms
3364,2.087767,-4.537684,-1.7788055,Certain infectious and Parasitic Diseases
3365,2.0887685,-4.526019,-1.8045058,External Causes of Morbidity and Mortality
3366,2.0837777,-4.5118413,-1.8309977,Diseases of Respiratory System
3367,2.0843065,-4.4963126,-1.8563118,Diseases of the circulatory system
3368,2.083515,-4.4818783,-1.8834863,External Causes of Morbidity and Mortality
3369,2.0824234,-4.4648614,-1.9103643,Certain infectious and Parasitic Diseases
3370,2.0818396,-4.450221,-1.9376518,Other Cardiovascular Diseases
3371,2.0815995,-4.4331646,-1.9621532,"Pregnancy, childbirth and the puerperiu"
3372,2.0798092,-4.4197297,-1.9898723,External Causes of Morbidity and Mortality
3373,2.0787132,-4.403051,-2.0160463,Diseases of Respiratory System
3374,2.0785525,-4.3870473,-2.0411878,Diseases of the Digestive System
3375,2.0771558,-4.3726397,-2.0619605,External Causes of Morbidity and Mortality
3376,2.0772092,-4.349578,-2.087769,Other Cardiovascular Diseases
3377,2.0763476,-4.334105,-2.113839,External Causes of Morbidity and Mortality
3378,2.0753717,-4.317483,-2.1378684,Diseases of Respiratory System
3379,2.0750618,-4.30028,-2.1604333,Other Cardiovascular Diseases
3380,2.0748477,-4.28113,-2.1870213,External Causes of Morbidity and Mortality
3381,2.074128,-4.2609296,-2.2123713,Diseases of the circulatory system
3382,2.073964,-4.2416344,-2.232648,Diseases of Respiratory System
3383,2.0732737,-4.223066,-2.2569551,"Pregnancy, childbirth and the puerperiu"
3384,2.0718944,-4.2030444,-2.2834842,Diseases of the Genitourinary System
3385,2.0728068,-4.1818194,-2.304641,Neoplasms
3386,2.0719845,-4.1625886,-2.3278623,Diseases of the circulatory system
3387,2.0722213,-4.1437883,-2.352194,Birth asphyxia
3388,2.0723507,-4.122536,-2.3732395,"Injury, Poisoning and External Causes"
3389,2.0722108,-4.1045213,-2.3960788,Neoplasms
3390,2.0716553,-4.0822816,-2.4186316,Certain infectious and Parasitic Diseases
3391,2.071482,-4.0600276,-2.4411728,"Pregnancy, childbirth and the puerperiu"
3392,2.0710993,-4.0383058,-2.465161,Hemorrhagic fever
3393,2.0712616,-4.0167007,-2.4859524,External Causes of Morbidity and Mortality
3394,2.0709364,-3.996407,-2.5081499,Other Non-communicable Diseases
3395,2.0711482,-3.971527,-2.5273952,Diseases of Respiratory System
3396,2.0710797,-3.9506981,-2.5471182,Diseases of the Digestive System
3397,2.0709872,-3.9287438,-2.5712636,Diseases of Respiratory System
3398,2.0716677,-3.9055943,-2.592649,"Pregnancy, childbirth and the puerperiu"
3399,2.0713813,-3.8810976,-2.6144547,"Injury, Poisoning and External Causes"
3400,2.0712094,-3.855595,-2.6323493,Other Non-communicable Diseases
3401,2.0713942,-3.837012,-2.655873,"Pregnancy, childbirth and the puerperiu"
3402,2.0715435,-3.811805,-2.6747878,"Endocrine, Nutritional and Metabolic Diseases"
3403,2.0721393,-3.7892551,-2.6956148,"Injury, Poisoning and External Causes"
3404,2.0719945,-3.7656844,-2.7145066,Neoplasms
3405,2.0725744,-3.7399943,-2.7344575,"Pregnancy, childbirth and the puerperiu"
3406,2.07286,-3.7185116,-2.756568,Other Infectious Diseases
3407,2.072791,-3.6916163,-2.7717092,Certain infectious and Parasitic Diseases
3408,2.0726695,-3.669469,-2.79562,Diseases of the Genitourinary System
3409,2.0731854,-3.644375,-2.8059347,"Pregnancy, childbirth and the puerperiu"
3410,2.0737753,-3.6193085,-2.8279884,Birth asphyxia
3411,2.0744212,-3.5944023,-2.8457544,Diseases of the circulatory system
3412,2.0747244,-3.5701733,-2.8653884,"Pregnancy, childbirth and the puerperiu"
3413,2.074186,-3.5448828,-2.8866384,Neoplasms
3414,2.0750587,-3.5191379,-2.904042,Diseases of the Genitourinary System
3415,2.0734987,-3.4920118,-2.9222748,Other Non-communicable Diseases
3416,2.0752954,-3.466955,-2.9390054,"Pregnancy, childbirth and the puerperiu"
3417,2.0757906,-3.441925,-2.9560564,Diseases of the circulatory system
3418,2.076792,-3.4143245,-2.9735606,Diseases of the Digestive System
3419,2.0762496,-3.3874238,-2.9938917,Other Non-communicable Diseases
3420,2.0770566,-3.3642254,-3.0051956,Diseases of the Nervous System
3421,2.0769918,-3.33754,-3.0229628,Diseases of the Genitourinary System
3422,2.0768342,-3.3103523,-3.0417743,Diseases of the circulatory system
3423,2.0791059,-3.285826,-3.0574133,"Pregnancy, childbirth and the puerperiu"
3424,2.0784514,-3.2566335,-3.0725484,"Pregnancy, childbirth and the puerperiu"
3425,2.0786786,-3.2333424,-3.090633,Diseases of Respiratory System
3426,2.079332,-3.2043843,-3.1032393,Certain infectious and Parasitic Diseases
3427,2.0792851,-3.1777813,-3.1224508,External Causes of Morbidity and Mortality
3428,2.0805624,-3.1495156,-3.1338482,"Pregnancy, childbirth and the puerperiu"
3429,2.0806737,-3.1211598,-3.1498668,External Causes of Morbidity and Mortality
3430,2.081469,-3.0960286,-3.1641285,Other Defined Causes of Child Deaths
3431,2.081375,-3.0668755,-3.1779227,Diseases of Respiratory System
3432,2.0822017,-3.0399678,-3.1977513,Other Infectious Diseases
3433,2.08287,-3.011934,-3.2098641,Certain infectious and Parasitic Diseases
3434,2.0829723,-2.9843047,-3.224432,Diseases of the circulatory system
3435,2.083492,-2.9562829,-3.240738,Diseases of the circulatory system
3436,2.0847201,-2.9270527,-3.252818,Diseases of the Digestive System
3437,2.083867,-2.9000132,-3.269398,External Causes of Morbidity and Mortality
3438,2.0850806,-2.8717542,-3.2791648,Diseases of the circulatory system
3439,2.0854347,-2.8451958,-3.2921247,Diseases of Respiratory System
3440,2.0864854,-2.8142745,-3.3054678,Diseases of the Digestive System
3441,2.087748,-2.7871993,-3.3198032,Diseases of the Genitourinary System
3442,2.0873463,-2.758218,-3.3327785,"Pregnancy, childbirth and the puerperiu"
3443,2.088105,-2.7305236,-3.3461592,Other Cardiovascular Diseases
3444,2.0880427,-2.702199,-3.355874,External Causes of Morbidity and Mortality
3445,2.0891452,-2.6707659,-3.370038,Neoplasms
3446,2.0894778,-2.6452487,-3.3801804,External Causes of Morbidity and Mortality
3447,2.0905905,-2.61297,-3.3922498,External Causes of Morbidity and Mortality
3448,2.0906174,-2.5849793,-3.40471,Neoplasms
3449,2.0914507,-2.5566068,-3.4174173,Diseases of the Genitourinary System
3450,2.091723,-2.5268035,-3.4290419,Neoplasms
3451,2.0917535,-2.4974604,-3.4393916,"Pregnancy, childbirth and the puerperiu"
3452,2.093878,-2.47067,-3.4492774,Diseases of the circulatory system
3453,2.0949714,-2.438783,-3.460087,Diseases of Respiratory System
3454,2.0951858,-2.4095173,-3.4725318,Diseases of Respiratory System
3455,2.0958443,-2.379048,-3.4822295,"Pregnancy, childbirth and the puerperiu"
3456,2.096441,-2.3501878,-3.4923644,"Pregnancy, childbirth and the puerperiu"
3457,2.0964365,-2.3198397,-3.504022,Certain infectious and Parasitic Diseases
3458,2.097992,-2.2904735,-3.5131404,Diseases of Respiratory System
3459,2.0985045,-2.2599883,-3.523376,Other Cardiovascular Diseases
3460,2.0994759,-2.2301185,-3.5329764,"Pregnancy, childbirth and the puerperiu"
3461,2.0999117,-2.201066,-3.544194,Congenital malformation
3462,2.1005402,-2.1707006,-3.5500789,Neoplasms
3463,2.1015358,-2.1407697,-3.5595713,Diseases of the circulatory system
3464,2.1025822,-2.111461,-3.5694237,Diseases of the circulatory system
3465,2.1029394,-2.079503,-3.5788019,Congenital malformation
3466,2.104606,-2.0491185,-3.5846467,"Pregnancy, childbirth and the puerperiu"
3467,2.1045613,-2.0186365,-3.5938363,Diseases of Respiratory System
3468,2.1063976,-1.9889015,-3.6018887,Diseases of the circulatory system
3469,2.1069453,-1.9584078,-3.61094,"Pregnancy, childbirth and the puerperiu"
3470,2.1075733,-1.9268275,-3.6172087,"Pregnancy, childbirth and the puerperiu"
3471,2.1088598,-1.8978838,-3.625698,Other Infectious Diseases
3472,2.1099455,-1.8663567,-3.6338384,Neoplasms
3473,2.1100879,-1.8365071,-3.638997,Congenital malformation
3474,2.1112576,-1.8054276,-3.6451843,"Pregnancy, childbirth and the puerperiu"
3475,2.1122844,-1.7743361,-3.6536682,External Causes of Morbidity and Mortality
3476,2.1134408,-1.7442673,-3.6610062,External Causes of Morbidity and Mortality
3477,2.1140935,-1.712415,-3.6655703,Other Non-communicable Diseases
3478,2.115603,-1.6826624,-3.672677,Certain infectious and Parasitic Diseases
3479,2.1156867,-1.6497791,-3.67671,"Pregnancy, childbirth and the puerperiu"
3480,2.1176844,-1.6200532,-3.6835272,Diseases of Respiratory System
3481,2.119817,-1.588849,-3.6890457,Diseases of the circulatory system
3482,2.1199567,-1.557632,-3.6932328,Diseases of the circulatory system
3483,2.1224427,-1.5265269,-3.699293,Diseases of the Genitourinary System
3484,2.1223843,-1.4947869,-3.7045438,"Injury, Poisoning and External Causes"
3485,2.1239376,-1.4647564,-3.7098799,External Causes of Morbidity and Mortality
3486,2.1244552,-1.4327878,-3.7113152,Diseases of Respiratory System
3487,2.1263633,-1.4011557,-3.720093,"Pregnancy, childbirth and the puerperiu"
3488,2.1269238,-1.3707743,-3.7256696,External Causes of Morbidity and Mortality
3489,2.1287189,-1.3388687,-3.7228763,Diseases of Respiratory System
3490,2.129858,-1.3088013,-3.7287102,"Pregnancy, childbirth and the puerperiu"
3491,2.1316886,-1.2779238,-3.7309942,Other Non-communicable Diseases
3492,2.132769,-1.2450491,-3.7352564,Diseases of the circulatory system
3493,2.1349711,-1.2139791,-3.7382724,"Pregnancy, childbirth and the puerperiu"
3494,2.1364176,-1.1827655,-3.7403107,Diseases of the Genitourinary System
3495,2.1374302,-1.1504024,-3.7430646,Diseases of the Genitourinary System
3496,2.139067,-1.1195966,-3.7451959,External Causes of Morbidity and Mortality
3497,2.1408756,-1.0879524,-3.7476907,Diseases of the Genitourinary System
3498,2.1426845,-1.057935,-3.7485914,"Injury, Poisoning and External Causes"
3499,2.1436942,-1.0257959,-3.7508795,External Causes of Morbidity and Mortality
3500,2.1464345,-0.9940712,-3.7521412,"Pregnancy, childbirth and the puerperiu"
3501,2.148012,-0.96219736,-3.7500715,Certain infectious and Parasitic Diseases
3502,2.149662,-0.9306511,-3.7543356,Diseases of the Genitourinary System
3503,2.1516874,-0.89935565,-3.757732,External Causes of Morbidity and Mortality
3504,2.153181,-0.8691389,-3.7531765,Diseases of the Digestive System
3505,2.155311,-0.83635825,-3.7571132,Neoplasms
3506,2.1572335,-0.80485797,-3.7527754,"Pregnancy, childbirth and the puerperiu"
3507,2.1584852,-0.7743081,-3.75305,External Causes of Morbidity and Mortality
3508,2.161349,-0.7441456,-3.7523975,Certain infectious and Parasitic Diseases
3509,2.1634233,-0.71144104,-3.752404,Other Cardiovascular Diseases
3510,2.1662374,-0.67908496,-3.7501686,Diseases of Respiratory System
3511,2.1666007,-0.6476804,-3.7521532,"Injury, Poisoning and External Causes"
3512,2.1691678,-0.61669934,-3.7468476,Other Cardiovascular Diseases
3513,2.1719134,-0.58526915,-3.7470107,Other Defined Causes of Child Deaths
3514,2.1745205,-0.553883,-3.7450361,Diseases of the Genitourinary System
3515,2.1763813,-0.52272147,-3.7407439,External Causes of Morbidity and Mortality
3516,2.1786432,-0.49169704,-3.7384548,Other Non-communicable Diseases
3517,2.1814222,-0.4600126,-3.7353408,"Endocrine, Nutritional and Metabolic Diseases"
3518,2.1837327,-0.42901656,-3.7316566,Diseases of the circulatory system
3519,2.1867242,-0.39788625,-3.7262528,External Causes of Morbidity and Mortality
3520,2.189185,-0.3665567,-3.7243133,Other Non-communicable Diseases
3521,2.1922538,-0.33541307,-3.7208087,Certain infectious and Parasitic Diseases
3522,2.1927536,-0.30437884,-3.7160182,Diseases of Respiratory System
3523,2.19626,-0.27319467,-3.711739,"Pregnancy, childbirth and the puerperiu"
3524,2.199804,-0.24236692,-3.7082539,Birth asphyxia
3525,2.2024813,-0.21139045,-3.703036,Diseases of the circulatory system
3526,2.2044482,-0.180249,-3.6966867,Diseases of the Genitourinary System
3527,2.2081993,-0.14950055,-3.6909492,"Pregnancy, childbirth and the puerperiu"
3528,2.2100844,-0.1185289,-3.685801,Diseases of the Genitourinary System
3529,2.2140498,-0.0884728,-3.6788929,"Pregnancy, childbirth and the puerperiu"
3530,2.2168803,-0.05762209,-3.6712632,Other Defined Causes of Child Deaths
3531,2.219133,-0.027213456,-3.6655104,Neoplasms
3532,2.22366,0.0036746983,-3.6595733,Certain infectious and Parasitic Diseases
3533,2.226614,0.03399832,-3.6509755,"Pregnancy, childbirth and the puerperiu"
3534,2.2293231,0.06527657,-3.6431358,Congenital malformation
3535,2.2325697,0.09465888,-3.6372197,Certain infectious and Parasitic Diseases
3536,2.235432,0.12511328,-3.630319,External Causes of Morbidity and Mortality
